,gene,subject,PID,alnLength,mismatchCount,gapOpenCount,queryStart,queryEnd,subjectStart,subjectEnd,eVal,bitScore,gene_length,COV,BBH
3404,b1124,USA300HOU_RS05495,37.86,243,142,3,16,251,14,254,6.889999999999999e-52,167.0,264,0.9204545454545454,<=>
3486,b1127,USA300HOU_RS04020,51.716,408,192,4,2,407,3,407,1.1799999999999996e-150,429.0,408,1.0,<=>
3512,b1133,USA300HOU_RS08630,55.769,364,153,4,1,361,1,359,2.5399999999999994e-146,415.0,368,0.9891304347826086,<=>
3517,b1136,USA300HOU_RS08980,62.79600000000001,422,138,4,11,416,3,421,0.0,527.0,416,1.0144230769230769,<=>
3524,b1158,USA300HOU_RS14780,49.162,179,89,1,1,177,1,179,1.1499999999999999e-55,171.0,184,0.9728260869565217,<=>
3537,b1184,USA300HOU_RS06945,24.5,400,274,11,3,389,12,396,6.97e-21,90.5,422,0.9478672985781991,<=>
3549,b1199,USA300HOU_RS03520,37.306,193,106,3,12,204,10,187,1.2599999999999999e-34,118.0,210,0.919047619047619,<=>
3550,b1200,USA300HOU_RS03515,41.32899999999999,346,171,4,1,346,2,315,1.1999999999999998e-80,246.0,356,0.9719101123595506,<=>
3551,b1203,USA300HOU_RS01925,56.438,365,157,1,1,363,1,365,1.4899999999999996e-152,431.0,363,1.0055096418732783,<=>
3553,b1204,USA300HOU_RS02575,37.931,174,106,2,3,176,1,172,6.31e-37,123.0,194,0.8969072164948454,<=>
3554,b1207,USA300HOU_RS02560,49.045,314,154,4,4,314,11,321,2.639999999999999e-103,302.0,315,0.9968253968253968,<=>
3555,b1208,USA300HOU_RS02530,30.0,270,159,7,7,257,6,264,2.39e-32,117.0,283,0.9540636042402827,<=>
3556,b1210,USA300HOU_RS08855,33.412,422,275,3,1,418,1,420,2.0699999999999993e-72,230.0,418,1.0095693779904307,<=>
3558,b1211,USA300HOU_RS11435,49.718999999999994,356,174,3,8,360,4,357,2.949999999999999e-127,366.0,360,0.9888888888888889,<=>
3560,b1212,USA300HOU_RS11430,33.2,250,162,4,1,247,2,249,1.2599999999999999e-33,120.0,277,0.9025270758122743,<=>
3582,b1223,USA300HOU_RS12915,26.131,398,228,16,45,434,17,356,1.79e-18,83.2,463,0.8596112311015118,<=>
3583,b1224,USA300HOU_RS12960,49.31399999999999,1239,596,14,11,1235,8,1228,0.0,1262.0,1247,0.9935846030473136,<=>
3586,b1225,USA300HOU_RS12955,60.202,495,186,5,1,486,1,493,0.0,633.0,512,0.966796875,<=>
3605,b1236,USA300HOU_RS13545,44.674,291,150,5,7,295,3,284,2.4599999999999997e-79,239.0,302,0.9635761589403974,<=>
3606,b1238,USA300HOU_RS11440,29.121,182,114,6,10,186,16,187,1.16e-15,68.6,205,0.8878048780487805,<=>
3607,b1241,USA300HOU_RS00795,48.833999999999996,858,422,9,9,862,21,865,0.0,801.0,891,0.9629629629629629,<=>
3618,b1244,USA300HOU_RS04890,44.59,305,166,2,1,305,1,302,5.079999999999999e-86,257.0,306,0.9967320261437909,<=>
3625,b1245,USA300HOU_RS04895,36.278,317,175,1,13,302,39,355,6.889999999999999e-72,222.0,302,1.0496688741721854,<=>
3632,b1246,USA300HOU_RS04900,51.898999999999994,316,148,4,19,330,5,320,1.9099999999999993e-109,320.0,337,0.9376854599406528,<=>
3701,b1247,USA300HOU_RS04925,49.845,323,154,4,11,332,4,319,1.1499999999999996e-109,319.0,334,0.9670658682634731,<=>
3771,b1249,USA300HOU_RS11270,30.544,478,296,12,27,486,35,494,3.4599999999999996e-54,186.0,486,0.9835390946502057,<=>
3774,b1260,USA300HOU_RS06990,31.048000000000002,248,155,7,19,262,5,240,6.2099999999999994e-30,109.0,268,0.9253731343283582,<=>
3775,b1261,USA300HOU_RS06985,50.129,389,191,3,8,395,14,400,2.9799999999999994e-142,407.0,397,0.9798488664987406,<=>
3789,b1269,USA300HOU_RS07985,34.413000000000004,247,148,7,3,245,6,242,3.13e-37,129.0,291,0.8487972508591065,<=>
3797,b1274,USA300HOU_RS06290,38.778,753,368,15,1,733,3,682,4.949999999999999e-173,513.0,865,0.8705202312138728,<=>
3806,b1276,USA300HOU_RS06870,54.443999999999996,900,399,5,1,890,1,899,0.0,974.0,891,1.0101010101010102,<=>
3811,b1281,USA300HOU_RS06050,41.778,225,126,4,18,240,6,227,3.26e-56,176.0,245,0.9183673469387755,<=>
3816,b1288,USA300HOU_RS05010,44.0,250,137,2,4,251,4,252,1.3299999999999998e-72,219.0,262,0.9541984732824428,<=>
3976,b1299,USA300HOU_RS05480,23.889,180,126,3,9,183,4,177,2.58e-09,50.4,185,0.972972972972973,<=>
4005,b1315,USA300HOU_RS01110,36.975,357,204,5,10,349,3,355,1.6199999999999998e-75,233.0,351,1.017094017094017,<=>
4008,b1318,USA300HOU_RS01090,62.769,325,116,1,1,320,1,325,4.969999999999998e-150,422.0,322,1.0093167701863355,<=>
4077,b1320,USA300HOU_RS08060,28.349,321,217,5,4,317,3,317,9.99e-34,123.0,332,0.9668674698795181,<=>
4081,b1324,USA300HOU_RS09085,45.398999999999994,163,85,3,5,167,4,162,2.9e-44,140.0,168,0.9702380952380952,<=>
4087,b1329,USA300HOU_RS04910,28.545,536,336,17,8,517,7,521,7.82e-50,176.0,537,0.9981378026070763,<=>
4096,b1336,USA300HOU_RS13405,35.51,490,308,3,19,502,19,506,6.999999999999999e-104,317.0,508,0.9645669291338582,<=>
4097,b1337,USA300HOU_RS11515,26.881999999999998,465,247,13,8,461,7,389,3.2899999999999995e-38,140.0,481,0.9667359667359667,<=>
4104,b1338,USA300HOU_RS00540,28.01,382,236,12,71,430,23,387,2.41e-36,134.0,436,0.8761467889908257,<=>
4116,b1342,USA300HOU_RS12695,20.879,273,192,8,66,327,56,315,3.4600000000000002e-15,71.2,327,0.8348623853211009,<=>
4125,b1345,USA300HOU_RS04420,21.858,366,209,14,82,406,71,400,0.000229,39.3,411,0.8905109489051095,<=>
4128,b1363,USA300HOU_RS05070,25.629,437,275,20,76,480,17,435,8.35e-05,41.2,485,0.9010309278350516,<=>
4134,b1380,USA300HOU_RS13685,29.573,328,229,2,2,328,3,329,1.51e-48,162.0,329,0.9969604863221885,<=>
4195,b1427,USA300HOU_RS01815,28.994,169,120,0,5,173,4,172,1.3999999999999999e-24,90.9,179,0.9441340782122905,<=>
4201,b1439,USA300HOU_RS00565,25.0,484,325,9,1,466,1,464,1.6299999999999997e-44,158.0,468,1.0341880341880343,<=>
4209,b1441,USA300HOU_RS05485,46.93899999999999,294,139,2,9,285,9,302,1.5599999999999997e-83,254.0,337,0.8724035608308606,<=>
4289,b1448,USA300HOU_RS13710,43.21,162,92,0,3,164,2,163,2.67e-47,148.0,172,0.9418604651162791,<=>
4291,b1449,USA300HOU_RS11855,45.536,336,178,2,7,342,2,332,2.11e-102,301.0,345,0.9739130434782609,<=>
4300,b1463,USA300HOU_RS14640,25.794,252,177,5,9,254,9,256,8.200000000000001e-19,80.1,281,0.896797153024911,<=>
4301,b1465,USA300HOU_RS12945,37.5,224,137,3,5,226,2,224,5.829999999999999e-48,154.0,226,0.9911504424778761,<=>
4311,b1478,USA300HOU_RS03215,69.048,336,102,1,1,334,1,336,1.0499999999999996e-168,469.0,336,1.0,<=>
4319,b1482,USA300HOU_RS09135,21.898000000000003,137,98,3,6,137,7,139,2.67e-06,40.8,143,0.958041958041958,<=>
4670,b1526,USA300HOU_RS12620,25.506,247,176,4,1,242,1,244,2.21e-24,96.3,293,0.8430034129692833,<=>
4678,b1530,USA300HOU_RS13625,26.19,126,88,3,17,138,13,137,0.000251,35.4,144,0.875,<=>
4687,b1539,USA300HOU_RS13435,34.746,236,141,4,2,236,8,231,7.13e-45,147.0,248,0.9516129032258065,<=>
4717,b1582,USA300HOU_RS12660,39.216,102,61,1,1,101,1,102,4.28e-16,64.7,108,0.9444444444444444,<=>
4718,b1584,USA300HOU_RS00270,51.82899999999999,164,79,0,7,170,1,164,3.279999999999999e-61,184.0,186,0.8817204301075269,<=>
4728,b1595,USA300HOU_RS13785,27.241,290,200,6,3,288,1,283,8.3e-32,116.0,297,0.9764309764309764,<=>
4741,b1605,USA300HOU_RS00320,43.656000000000006,465,243,5,2,452,3,462,1.6299999999999995e-117,349.0,460,1.0108695652173914,<=>
4769,b1611,USA300HOU_RS09890,60.48,458,180,1,3,460,2,458,0.0,579.0,467,0.9807280513918629,<=>
4801,b1633,USA300HOU_RS07430,45.933,209,112,1,1,208,2,210,2.8599999999999998e-58,179.0,211,0.990521327014218,<=>
4807,b1637,USA300HOU_RS09175,48.456,421,210,5,6,424,5,420,6.759999999999998e-152,433.0,424,0.9929245283018868,<=>
4813,b1647,USA300HOU_RS03720,43.643,291,158,4,14,298,12,302,1.7899999999999998e-84,253.0,298,0.9765100671140939,<=>
4847,b1662,USA300HOU_RS09395,37.433,187,111,4,1,185,1,183,1.7200000000000001e-28,103.0,213,0.8779342723004695,<=>
4851,b1676,USA300HOU_RS09005,48.536,478,232,8,1,470,1,472,3.7899999999999984e-143,419.0,470,1.0170212765957447,<=>
4852,b1680,USA300HOU_RS04525,48.148,405,207,2,3,405,9,412,3.309999999999999e-143,410.0,406,0.9975369458128078,<=>
4857,b1682,USA300HOU_RS04515,52.43899999999999,246,115,2,2,247,5,248,3.0399999999999994e-90,263.0,248,0.9919354838709677,<=>
4919,b1683,USA300HOU_RS04535,41.632,478,255,6,20,495,10,465,7.119999999999998e-129,379.0,495,0.9656565656565657,<=>
4922,b1686,USA300HOU_RS04680,38.053000000000004,113,69,1,24,135,8,120,4.0999999999999997e-23,84.3,136,0.8308823529411765,<=>
4924,b1693,USA300HOU_RS04355,30.041,243,155,5,10,248,6,237,5.7799999999999994e-33,116.0,252,0.9642857142857143,<=>
4925,b1694,USA300HOU_RS01210,35.062,482,304,5,41,517,34,511,4.359999999999999e-89,280.0,531,0.9077212806026366,<=>
4930,b1701,USA300HOU_RS01205,28.35,515,327,13,57,559,15,499,4.3100000000000003e-57,196.0,566,0.9098939929328622,<=>
4940,b1703,USA300HOU_RS08340,26.394000000000002,269,169,9,13,267,10,263,4.52e-17,75.5,277,0.9711191335740073,<=>
5006,b1710,USA300HOU_RS06570,42.771,166,75,2,3,168,2,147,1.48e-43,139.0,183,0.907103825136612,<=>
5019,b1713,USA300HOU_RS05695,38.137,805,471,14,1,788,1,795,3.269999999999999e-162,487.0,795,1.0125786163522013,<=>
5021,b1714,USA300HOU_RS05690,49.70399999999999,338,156,3,4,327,7,344,1.3699999999999996e-117,340.0,327,1.033639143730887,<=>
5022,b1716,USA300HOU_RS08895,61.538000000000004,117,45,0,1,117,1,117,2.75e-49,149.0,118,0.9915254237288136,<=>
5023,b1717,USA300HOU_RS08900,48.438,64,33,0,1,64,1,64,3.66e-14,57.0,65,0.9846153846153847,<=>
5024,b1718,USA300HOU_RS08905,53.049,164,76,1,13,176,9,171,1.72e-52,162.0,180,0.9111111111111111,<=>
5025,b1719,USA300HOU_RS08915,43.887,638,347,6,4,633,6,640,0.0,566.0,642,0.9937694704049844,<=>
5030,b1725,USA300HOU_RS14035,30.712,267,176,5,24,284,20,283,1.93e-31,115.0,286,0.9335664335664335,<=>
5035,b1728,USA300HOU_RS11760,32.121,165,97,6,1,162,1,153,1.2699999999999998e-19,78.6,196,0.8418367346938775,<=>
5036,b1729,USA300HOU_RS02030,51.364,440,212,2,24,463,25,462,6.1299999999999986e-136,396.0,463,0.9503239740820735,<=>
5040,b1736,USA300HOU_RS11875,34.343,99,65,0,15,113,4,102,2.81e-16,65.5,116,0.853448275862069,<=>
5041,b1737,USA300HOU_RS11870,26.834,477,278,19,1,451,2,433,2.4199999999999997e-31,122.0,452,1.0553097345132743,<=>
5043,b1740,USA300HOU_RS10385,58.608000000000004,273,109,2,3,275,4,272,1.5099999999999996e-111,319.0,275,0.9927272727272727,<=>
5125,b1759,USA300HOU_RS13495,38.095,126,78,0,2,127,3,128,1.49e-25,90.5,135,0.9333333333333333,<=>
5127,b1761,USA300HOU_RS04750,31.095,402,254,7,50,445,28,412,1.31e-53,181.0,447,0.8993288590604027,<=>
5128,b1763,USA300HOU_RS12195,29.5,600,385,10,3,595,4,572,5.199999999999999e-85,278.0,653,0.9188361408882083,<=>
5130,b1765,USA300HOU_RS04360,21.951,164,118,4,1,160,1,158,5.479999999999999e-05,38.1,183,0.8961748633879781,<=>
5131,b1767,USA300HOU_RS07575,28.739,341,197,15,4,323,2,317,1.89e-22,92.4,338,1.0088757396449703,<=>
5132,b1768,USA300HOU_RS10420,24.5,200,124,6,1,196,1,177,9.240000000000001e-08,47.0,213,0.9389671361502347,<=>
5137,b1771,USA300HOU_RS03190,33.23,322,198,6,1,320,1,307,1e-50,167.0,326,0.9877300613496932,<=>
5156,b1778,USA300HOU_RS07275,42.857,126,71,1,11,135,6,131,1.5199999999999999e-33,111.0,137,0.9197080291970803,<=>
5157,b1779,USA300HOU_RS08940,47.891999999999996,332,166,4,1,329,1,328,6.149999999999997e-107,312.0,331,1.0030211480362539,<=>
5167,b1792,USA300HOU_RS01225,40.678000000000004,118,66,2,1,114,1,118,7.049999999999999e-25,87.8,115,1.0260869565217392,<=>
5177,b1801,USA300HOU_RS14180,35.73,459,277,6,2,444,51,507,3.6899999999999994e-98,302.0,481,0.9542619542619543,<=>
5207,b1828,USA300HOU_RS11745,27.842,431,274,16,27,440,18,428,5.83e-24,100.0,457,0.9431072210065645,<=>
5218,b1832,USA300HOU_RS09115,52.74,146,69,0,7,152,9,154,3.45e-53,162.0,165,0.8848484848484849,<=>
5226,b1852,USA300HOU_RS08045,38.384,495,291,8,1,487,1,489,3.129999999999999e-119,355.0,491,1.0081466395112015,<=>
5310,b1859,USA300HOU_RS03425,27.340999999999998,267,184,4,3,261,12,276,1.06e-28,106.0,261,1.0229885057471264,<=>
5312,b1860,USA300HOU_RS08730,59.394,330,134,0,5,334,3,332,2.2599999999999993e-145,410.0,336,0.9821428571428571,<=>
5316,b1861,USA300HOU_RS08735,35.468,203,123,3,1,203,1,195,6.78e-38,126.0,203,1.0,<=>
5319,b1866,USA300HOU_RS08675,54.32899999999999,589,256,7,2,583,4,586,0.0,642.0,590,0.9983050847457627,<=>
5324,b1867,USA300HOU_RS00985,40.211999999999996,189,103,3,4,188,2,184,2.3400000000000002e-42,137.0,188,1.0053191489361701,<=>
5332,b1876,USA300HOU_RS03230,25.125,601,370,21,3,577,7,553,1.35e-37,142.0,577,1.0415944540727904,<=>
5475,b1905,USA300HOU_RS10275,35.0,160,104,0,1,160,1,160,9.74e-31,105.0,165,0.9696969696969697,<=>
5477,b1912,USA300HOU_RS06465,33.846,195,108,5,4,182,2,191,3.620000000000001e-29,103.0,182,1.0714285714285714,<=>
5478,b1913,USA300HOU_RS05735,35.738,610,356,14,8,608,9,591,1.0999999999999997e-118,361.0,610,1.0,<=>
5479,b1914,USA300HOU_RS12930,35.349000000000004,215,133,2,2,210,1,215,7.629999999999999e-37,125.0,218,0.9862385321100917,<=>
5492,b1917,USA300HOU_RS09925,53.878,245,107,1,4,248,2,240,9.289999999999998e-90,262.0,250,0.98,<=>
5563,b1918,USA300HOU_RS13045,44.495,218,111,1,13,220,22,239,1.46e-60,186.0,222,0.9819819819819819,<=>
5568,b1920,USA300HOU_RS13050,37.662,231,139,4,38,266,30,257,4.1700000000000003e-45,149.0,266,0.868421052631579,<=>
5579,b1959,USA300HOU_RS00560,23.576999999999998,246,170,6,18,253,17,254,2.1399999999999998e-10,56.6,306,0.803921568627451,<=>
5580,b1962,USA300HOU_RS11275,29.665,209,126,4,13,211,13,210,3.9100000000000004e-20,81.6,231,0.9047619047619048,<=>
5581,b1967,USA300HOU_RS02895,56.028,282,119,4,4,280,7,288,5.209999999999998e-116,332.0,283,0.9964664310954063,<=>
5589,b1969,USA300HOU_RS07220,40.93,215,126,1,2,216,3,216,1.6e-55,173.0,223,0.9641255605381166,<=>
5604,b1983,USA300HOU_RS03615,55.745,235,104,0,1,235,1,235,1.2299999999999997e-87,256.0,238,0.9873949579831933,<=>
5619,b2012,USA300HOU_RS11005,61.644,73,28,0,2,74,1,73,8.460000000000001e-32,102.0,75,0.9733333333333334,<=>
5620,b2013,USA300HOU_RS11010,57.55,351,147,1,4,352,3,353,1.5399999999999996e-145,412.0,352,0.9971590909090909,<=>
5621,b2014,USA300HOU_RS14110,25.37,473,301,19,13,449,23,479,2.21e-17,80.5,452,1.0464601769911503,<=>
5635,b4539,USA300HOU_RS13010,52.941,85,39,1,1,84,4,88,1.54e-31,102.0,84,1.0119047619047619,<=>
5636,b2017,USA300HOU_RS13015,44.156000000000006,77,43,0,5,81,5,81,1.56e-16,64.3,83,0.927710843373494,<=>
5639,b2020,USA300HOU_RS14540,34.699,415,260,5,18,426,5,414,2.06e-85,264.0,434,0.956221198156682,<=>
5640,b2021,USA300HOU_RS03910,29.023000000000003,348,218,12,17,351,15,346,1.36e-32,121.0,356,0.9775280898876404,<=>
5645,b2023,USA300HOU_RS14525,36.41,195,112,6,3,195,2,186,4.82e-37,124.0,196,0.9948979591836735,<=>
5646,b2024,USA300HOU_RS14520,27.273000000000003,231,160,4,4,233,6,229,4.7200000000000004e-26,98.2,245,0.9428571428571428,<=>
5648,b2025,USA300HOU_RS14515,43.358999999999995,256,141,2,1,256,1,252,4.8499999999999986e-77,230.0,258,0.9922480620155039,<=>
5649,b2026,USA300HOU_RS14510,43.147,197,108,2,7,203,3,195,4.3499999999999994e-54,168.0,203,0.9704433497536946,<=>
5651,b2029,USA300HOU_RS08075,67.097,465,153,0,4,468,3,467,0.0,657.0,468,0.9935897435897436,<=>
5690,b2061,USA300HOU_RS11420,32.0,125,81,4,5,128,3,124,1.88e-13,60.1,147,0.8503401360544217,<=>
5695,b2066,USA300HOU_RS08580,50.273,183,91,0,26,208,18,200,9.489999999999999e-68,203.0,213,0.8591549295774648,<=>
5699,b2076,USA300HOU_RS12235,25.528000000000002,1042,691,23,37,1018,39,1055,1.8499999999999995e-82,286.0,1025,1.0165853658536586,<=>
5738,b2081,USA300HOU_RS08585,33.251,403,218,8,1,395,15,374,1.3799999999999999e-67,218.0,453,0.8896247240618101,<=>
5740,b2086,USA300HOU_RS10305,31.061,264,175,4,12,271,13,273,8.43e-35,124.0,299,0.882943143812709,<=>
5744,b2089,USA300HOU_RS00265,27.305,282,165,10,2,267,11,268,2.8500000000000002e-19,82.0,288,0.9791666666666666,<=>
5745,b2091,USA300HOU_RS01300,36.452,310,192,2,12,319,12,318,7.0499999999999986e-68,213.0,346,0.8959537572254336,<=>
5751,b2093,USA300HOU_RS01280,37.363,91,56,1,3,93,2,91,3.92e-20,73.9,94,0.9680851063829787,<=>
5754,b2096,USA300HOU_RS11470,42.16,287,161,3,1,284,1,285,2.2499999999999994e-76,231.0,284,1.0105633802816902,<=>
5763,b2103,USA300HOU_RS11305,43.243,259,142,4,6,262,7,262,2.74e-68,209.0,266,0.9736842105263158,<=>
5766,b2104,USA300HOU_RS11300,38.8,250,148,4,13,258,2,250,2.97e-50,162.0,262,0.9541984732824428,<=>
5767,b2105,USA300HOU_RS11265,31.818,88,60,0,3,90,9,96,6.820000000000001e-11,50.4,90,0.9777777777777777,<=>
5772,b2114,USA300HOU_RS02505,27.982,679,432,15,10,668,8,649,2.6899999999999992e-80,265.0,677,1.0029542097488922,<=>
5777,b2123,USA300HOU_RS13335,34.228,149,92,4,4,151,1,144,1.3900000000000001e-15,65.9,153,0.9738562091503268,<=>
5791,b2126,USA300HOU_RS01350,32.887,523,327,7,4,508,2,518,1.4599999999999998e-90,286.0,561,0.9322638146167558,<=>
5798,b2128,USA300HOU_RS13255,34.673,199,124,3,49,243,23,219,2.15e-26,99.0,243,0.8189300411522634,<=>
5891,b2142,USA300HOU_RS01365,36.765,204,128,1,6,208,11,214,9e-33,115.0,231,0.8831168831168831,<=>
6015,b2151,USA300HOU_RS01415,31.27,307,200,6,2,305,4,302,3.4799999999999994e-34,124.0,346,0.8872832369942196,<=>
6020,b2156,USA300HOU_RS08910,50.0,490,228,6,2,484,1,480,7.109999999999998e-164,469.0,489,1.0020449897750512,<=>
6038,b2158,USA300HOU_RS01805,32.381,315,203,6,15,328,8,313,5.66e-46,156.0,349,0.9025787965616046,<=>
6039,b2159,USA300HOU_RS08310,32.18,289,176,7,4,279,3,284,3.6699999999999996e-44,148.0,285,1.0140350877192983,<=>
6040,b2160,USA300HOU_RS01655,31.024,332,220,5,1,327,1,328,5.5e-40,141.0,362,0.9171270718232044,<=>
6051,b2165,USA300HOU_RS01660,57.285,302,128,1,9,310,6,306,8.579999999999998e-118,338.0,312,0.967948717948718,<=>
6058,b2168,USA300HOU_RS03775,31.706999999999997,287,179,5,5,282,2,280,1.7499999999999999e-37,132.0,312,0.9198717948717948,<=>
6213,b2182,USA300HOU_RS12735,29.63,324,227,1,12,334,15,338,1.6600000000000002e-43,152.0,396,0.8181818181818182,<=>
6222,b2183,USA300HOU_RS09310,37.004,227,141,1,1,227,1,225,4.169999999999999e-48,154.0,231,0.9826839826839827,<=>
6230,b2193,USA300HOU_RS10220,35.61,205,130,1,7,211,3,205,1.48e-31,111.0,215,0.9534883720930233,<=>
6308,b2210,USA300HOU_RS12800,50.74,473,230,2,26,498,2,471,5.0099999999999976e-176,502.0,548,0.8631386861313869,<=>
6393,b2219,USA300HOU_RS00105,23.445,627,419,20,4,599,1,597,4.16e-33,130.0,608,1.03125,<=>
6418,b2224,USA300HOU_RS01880,53.181000000000004,393,181,3,1,392,1,391,2.9299999999999993e-140,402.0,394,0.9974619289340102,<=>
6421,b2231,USA300HOU_RS00030,50.474,844,378,7,8,846,9,817,0.0,836.0,875,0.9645714285714285,<=>
6425,b2239,USA300HOU_RS04760,30.605999999999998,330,146,14,28,350,50,303,3.4100000000000004e-25,100.0,358,0.9217877094972067,<=>
6430,b2240,USA300HOU_RS01785,56.858000000000004,452,185,3,2,443,1,452,0.0,513.0,452,1.0,<=>
6434,b2245,USA300HOU_RS00635,31.686999999999998,243,147,7,9,245,6,235,9.03e-28,103.0,267,0.9101123595505618,<=>
6455,b2262,USA300HOU_RS05200,64.706,272,93,3,14,285,5,273,5.2099999999999984e-132,372.0,285,0.9543859649122807,<=>
6456,b2263,USA300HOU_RS05195,30.342,234,150,5,17,238,17,249,1.35e-26,100.0,252,0.9285714285714286,<=>
6458,b2264,USA300HOU_RS05190,29.545,572,333,21,18,555,19,554,7.409999999999998e-64,215.0,556,1.0287769784172662,<=>
6464,b2267,USA300HOU_RS05245,31.25,128,84,3,23,150,17,140,3.73e-13,59.7,153,0.8366013071895425,<=>
6465,b2268,USA300HOU_RS08040,41.233999999999995,308,176,4,1,305,1,306,2.5199999999999996e-79,240.0,305,1.0098360655737706,<=>
6501,b2296,USA300HOU_RS09075,45.57,395,208,6,3,394,2,392,9.969999999999999e-114,335.0,400,0.9875,<=>
6503,b2298,USA300HOU_RS05870,29.026,503,321,11,2,480,3,493,5.05e-63,210.0,506,0.9940711462450593,<=>
6504,b2304,USA300HOU_RS04170,36.0,300,181,5,4,297,5,299,5.669999999999999e-64,200.0,297,1.0101010101010102,<=>
6586,b2312,USA300HOU_RS05330,36.384,448,261,9,2,447,11,436,1.1599999999999998e-89,280.0,505,0.8871287128712871,<=>
6588,b2315,USA300HOU_RS08805,26.156999999999996,432,273,12,17,415,1,419,1.06e-33,127.0,422,1.0236966824644549,<=>
6589,b2316,USA300HOU_RS09020,47.348,264,136,1,11,274,17,277,4.38e-86,256.0,304,0.868421052631579,<=>
6591,b2318,USA300HOU_RS12020,34.4,250,163,1,11,260,2,250,2.24e-44,147.0,270,0.9259259259259259,<=>
6592,b2319,USA300HOU_RS07100,29.881999999999998,338,209,7,7,333,4,324,8.06e-42,144.0,337,1.002967359050445,<=>
6604,b2327,USA300HOU_RS09090,34.568000000000005,243,148,5,24,260,17,254,1.1999999999999998e-36,127.0,269,0.9033457249070632,<=>
6605,b2329,USA300HOU_RS07500,34.324,370,214,9,10,351,1,369,8.079999999999999e-46,157.0,361,1.0249307479224377,<=>
6615,b2351,USA300HOU_RS03805,42.208,308,171,4,1,302,1,307,4.999999999999999e-81,245.0,306,1.0065359477124183,<=>
6671,b2379,USA300HOU_RS13895,32.571,350,229,4,38,386,29,372,2.9899999999999994e-62,202.0,412,0.8495145631067961,<=>
6679,b2381,USA300HOU_RS01355,31.301,246,166,2,1,244,1,245,1.97e-40,136.0,244,1.0081967213114753,<=>
6705,b2385,USA300HOU_RS08170,37.989000000000004,358,214,3,1,357,1,351,1.34e-87,265.0,361,0.9916897506925207,<=>
6712,b2392,USA300HOU_RS05515,35.461,423,243,9,12,408,26,444,3.229999999999999e-86,266.0,412,1.0266990291262137,<=>
6713,b2393,USA300HOU_RS02740,56.18600000000001,388,161,5,17,397,16,401,1.8399999999999994e-141,405.0,400,0.97,<=>
6716,b2400,USA300HOU_RS02780,37.917,480,275,6,2,459,4,482,1.2399999999999997e-104,317.0,471,1.019108280254777,<=>
6731,b2411,USA300HOU_RS10340,44.678000000000004,667,360,5,1,666,1,659,0.0,578.0,671,0.9940387481371088,<=>
6733,b2414,USA300HOU_RS02630,52.614,306,130,7,12,313,13,307,3.689999999999999e-100,294.0,323,0.9473684210526315,<=>
6738,b2416,USA300HOU_RS05400,50.526,570,281,1,1,570,4,572,0.0,573.0,575,0.991304347826087,<=>
6842,b2427,USA300HOU_RS01020,28.781999999999996,271,172,7,4,266,5,262,4.6e-25,97.8,285,0.9508771929824561,<=>
6846,b2428,USA300HOU_RS01010,46.758,293,156,0,3,295,1,293,8.029999999999998e-92,271.0,298,0.9832214765100671,<=>
6847,b2429,USA300HOU_RS01015,36.400999999999996,489,273,11,1,468,1,472,4.02e-79,251.0,474,1.0316455696202531,<=>
6869,b2465,USA300HOU_RS06830,45.788999999999994,653,342,8,8,655,11,656,0.0,575.0,667,0.9790104947526237,<=>
6880,b2471,USA300HOU_RS04370,28.695999999999998,115,79,2,1,113,1,114,1.3e-09,48.5,118,0.9745762711864406,<=>
6883,b2472,USA300HOU_RS08080,24.041,391,234,17,11,371,13,370,2.28e-08,51.6,375,1.0426666666666666,<=>
6885,b2476,USA300HOU_RS05310,41.85,227,131,1,7,232,4,230,9.790000000000002e-61,187.0,237,0.9578059071729957,<=>
6886,b2478,USA300HOU_RS07105,36.207,290,168,6,1,283,4,283,8.61e-55,176.0,292,0.9931506849315068,<=>
6888,b2480,USA300HOU_RS10105,38.255,149,92,0,4,152,2,150,6.83e-32,108.0,156,0.9551282051282052,<=>
6911,b2493,USA300HOU_RS05015,29.252,294,185,10,59,342,61,341,6.9799999999999995e-25,100.0,353,0.8328611898016998,<=>
6912,b2495,USA300HOU_RS04945,25.926,108,71,3,5,108,2,104,6.71e-08,44.3,119,0.907563025210084,<=>
6914,b2497,USA300HOU_RS06025,44.498000000000005,418,214,5,3,405,12,426,8.549999999999999e-112,332.0,429,0.9743589743589743,<=>
6917,b2498,USA300HOU_RS11405,52.736000000000004,201,95,0,8,208,9,209,3.3499999999999996e-76,224.0,208,0.9663461538461539,<=>
6918,b2499,USA300HOU_RS05335,50.898,334,162,2,6,338,2,334,3.96e-119,344.0,345,0.9681159420289855,<=>
6919,b2500,USA300HOU_RS05340,33.333,183,121,1,1,182,2,184,4.49e-38,127.0,212,0.8632075471698113,<=>
6921,b2507,USA300HOU_RS02070,50.968999999999994,516,241,2,10,525,10,513,0.0,540.0,525,0.9828571428571429,<=>
6925,b2508,USA300HOU_RS02065,53.086000000000006,486,224,3,3,486,5,488,0.0,520.0,488,0.9959016393442623,<=>
6927,b2509,USA300HOU_RS08140,35.294000000000004,442,274,5,10,445,5,440,5.96e-91,280.0,456,0.9692982456140351,<=>
